customer_id,customer_name,reg_date
1712,Customer_1712,2024-05-26
1713,Customer_1713,2023-03-13
1714,Customer_1714,2024-12-03
1715,Customer_1715,2023-01-03
1716,Customer_1716,2023-12-07
1717,Customer_1717,2024-07-29
1718,Customer_1718,2024-03-13
1719,Customer_1719,2024-06-02
1720,Customer_1720,2023-11-05
1721,Customer_1721,2024-11-04
1722,Customer_1722,2023-10-23
1723,Customer_1723,2023-03-06
1724,Customer_1724,2024-12-15
1725,Customer_1725,2023-02-03
1726,Customer_1726,2023-07-24
1727,Customer_1727,2023-10-08
1728,Customer_1728,2024-08-14
1729,Customer_1729,2024-04-27
1730,Customer_1730,2024-12-03
1731,Customer_1731,2023-09-07
1732,Customer_1732,2023-12-22
1733,Customer_1733,2023-06-26
1734,Customer_1734,2024-05-08
1735,Customer_1735,2023-07-07
1736,Customer_1736,2024-09-08
1737,Customer_1737,2023-06-10
1738,Customer_1738,2024-06-11
1739,Customer_1739,2023-02-16
1740,Customer_1740,2023-01-03
1741,Customer_1741,2023-11-07
1742,Customer_1742,2024-03-14
1743,Customer_1743,2024-12-13
1744,Customer_1744,2023-01-13
1745,Customer_1745,2024-08-28
1746,Customer_1746,2024-12-31
1747,Customer_1747,2024-01-04
1748,Customer_1748,2023-11-16
1749,Customer_1749,2023-12-07
1750,Customer_1750,2024-12-30
1751,Customer_1751,2024-10-02
1752,Customer_1752,2023-04-17
1753,Customer_1753,2024-06-18
1754,Customer_1754,2023-09-19
1755,Customer_1755,2024-06-23
1756,Customer_1756,2023-01-10
1757,Customer_1757,2023-09-14
1758,Customer_1758,2023-08-14
1759,Customer_1759,2024-10-11
1760,Customer_1760,2023-07-26
1761,Customer_1761,2024-12-17
1762,Customer_1762,2024-07-01
1763,Customer_1763,2024-05-23
1764,Customer_1764,2023-03-10
1765,Customer_1765,2023-01-12
1766,Customer_1766,2024-04-07
1767,Customer_1767,2024-08-23
1768,Customer_1768,2023-06-14
1769,Customer_1769,2024-10-11
1770,Customer_1770,2024-10-06
1771,Customer_1771,2023-11-28
1772,Customer_1772,2024-02-16
1773,Customer_1773,2024-06-03
1774,Customer_1774,2023-09-02
1775,Customer_1775,2023-06-05
1776,Customer_1776,2023-08-13
1777,Customer_1777,2024-03-05
1778,Customer_1778,2024-12-06
1779,Customer_1779,2024-01-12
1780,Customer_1780,2024-02-28
1781,Customer_1781,2024-11-06
1782,Customer_1782,2023-10-21
1783,Customer_1783,2023-11-22
1784,Customer_1784,2023-01-07
1785,Customer_1785,2024-05-07
1786,Customer_1786,2023-01-10
1787,Customer_1787,2023-05-14
1788,Customer_1788,2024-06-25
1789,Customer_1789,2024-10-14
1790,Customer_1790,2023-05-30
1791,Customer_1791,2024-03-21
1792,Customer_1792,2024-03-02
1793,Customer_1793,2023-07-28
1794,Customer_1794,2024-02-02
1795,Customer_1795,2024-10-14
1796,Customer_1796,2024-07-19
1797,Customer_1797,2023-06-09
1798,Customer_1798,2023-12-01
1799,Customer_1799,2024-08-07
1800,Customer_1800,2023-02-11
1801,Customer_1801,2024-01-05
1802,Customer_1802,2023-04-30
1803,Customer_1803,2023-06-30
1804,Customer_1804,2023-07-17
1805,Customer_1805,2024-05-27
1806,Customer_1806,2024-05-10
1807,Customer_1807,2023-08-11
1808,Customer_1808,2023-06-12
1809,Customer_1809,2023-06-23
1810,Customer_1810,2023-12-07
1811,Customer_1811,2024-02-03
1812,Customer_1812,2023-09-15
1813,Customer_1813,2024-08-05
1814,Customer_1814,2023-11-11
1815,Customer_1815,2023-01-24
1816,Customer_1816,2024-08-30
1817,Customer_1817,2023-11-04
1818,Customer_1818,2023-01-12
1819,Customer_1819,2024-10-01
1820,Customer_1820,2024-04-07
1821,Customer_1821,2023-05-07
1822,Customer_1822,2024-12-02
1823,Customer_1823,2024-12-20
1824,Customer_1824,2023-02-07
1825,Customer_1825,2023-04-12
1826,Customer_1826,2023-01-06
1827,Customer_1827,2023-09-05
1828,Customer_1828,2024-11-01
1829,Customer_1829,2024-03-01
1830,Customer_1830,2023-05-24
1831,Customer_1831,2023-12-19
1832,Customer_1832,2024-09-30
1833,Customer_1833,2024-12-24
1834,Customer_1834,2024-03-10
1835,Customer_1835,2024-05-27
1836,Customer_1836,2023-06-27
1837,Customer_1837,2024-10-24
1838,Customer_1838,2024-12-27
1839,Customer_1839,2024-01-04
1840,Customer_1840,2024-01-18
1841,Customer_1841,2023-02-02
1842,Customer_1842,2024-06-03
1843,Customer_1843,2023-02-17
1844,Customer_1844,2024-01-04
1845,Customer_1845,2023-06-11
1846,Customer_1846,2024-12-16
1847,Customer_1847,2024-07-23
1848,Customer_1848,2024-01-23
1849,Customer_1849,2023-07-23
1850,Customer_1850,2024-08-31
1851,Customer_1851,2023-08-29
1852,Customer_1852,2024-07-22
1853,Customer_1853,2024-04-13
1854,Customer_1854,2023-03-23
1855,Customer_1855,2023-01-01
1856,Customer_1856,2023-02-04
1857,Customer_1857,2023-03-21
1858,Customer_1858,2024-11-08
1859,Customer_1859,2023-07-02
1860,Customer_1860,2023-01-27
1861,Customer_1861,2023-07-09
1862,Customer_1862,2024-07-05
1863,Customer_1863,2023-05-07
1864,Customer_1864,2023-06-02
1865,Customer_1865,2023-10-08
1866,Customer_1866,2024-04-09
1867,Customer_1867,2023-09-28
1868,Customer_1868,2023-09-16
1869,Customer_1869,2023-12-07
1870,Customer_1870,2024-06-26
1871,Customer_1871,2023-05-11
1872,Customer_1872,2024-11-15
1873,Customer_1873,2024-07-19
1874,Customer_1874,2024-02-12
1875,Customer_1875,2023-07-22
1876,Customer_1876,2023-01-02
1877,Customer_1877,2024-11-26
1878,Customer_1878,2023-12-03
1879,Customer_1879,2023-03-02
1880,Customer_1880,2023-03-30
1881,Customer_1881,2024-11-22
1882,Customer_1882,2023-10-01
1883,Customer_1883,2023-12-19
1884,Customer_1884,2024-06-11
1885,Customer_1885,2024-02-03
1886,Customer_1886,2023-06-08
1887,Customer_1887,2024-03-01
1888,Customer_1888,2024-10-22
1889,Customer_1889,2023-07-15
1890,Customer_1890,2023-06-24
1891,Customer_1891,2024-01-17
1892,Customer_1892,2023-08-06
1893,Customer_1893,2024-09-22
1894,Customer_1894,2024-08-11
1895,Customer_1895,2023-03-18
1896,Customer_1896,2024-01-29
1897,Customer_1897,2023-09-23
1898,Customer_1898,2023-02-25
1899,Customer_1899,2024-10-28
1900,Customer_1900,2024-01-27
1901,Customer_1901,2023-02-15
1902,Customer_1902,2024-04-20
1903,Customer_1903,2024-03-03
1904,Customer_1904,2023-10-11
1905,Customer_1905,2023-07-19
1906,Customer_1906,2024-08-01
1907,Customer_1907,2023-07-28
1908,Customer_1908,2023-09-30
1909,Customer_1909,2024-07-19
1910,Customer_1910,2023-08-31
1911,Customer_1911,2024-11-01
1912,Customer_1912,2023-05-16
1913,Customer_1913,2023-09-23
1914,Customer_1914,2024-06-05
1915,Customer_1915,2024-10-10
1916,Customer_1916,2023-02-05
1917,Customer_1917,2024-06-23
1918,Customer_1918,2024-03-13
1919,Customer_1919,2024-08-01
1920,Customer_1920,2023-08-25
1921,Customer_1921,2024-03-18
1922,Customer_1922,2023-04-06
1923,Customer_1923,2023-09-05
1924,Customer_1924,2023-05-30
1925,Customer_1925,2024-01-08
1926,Customer_1926,2023-04-02
1927,Customer_1927,2023-05-24
1928,Customer_1928,2023-11-01
1929,Customer_1929,2024-02-07
1930,Customer_1930,2024-05-19
1931,Customer_1931,2024-10-31
1932,Customer_1932,2024-08-24
1933,Customer_1933,2024-09-03
1934,Customer_1934,2024-07-04
1935,Customer_1935,2024-10-23
1936,Customer_1936,2023-02-21
1937,Customer_1937,2023-02-01
1938,Customer_1938,2024-08-22
1939,Customer_1939,2024-07-15
1940,Customer_1940,2024-05-30
1941,Customer_1941,2024-03-09
1942,Customer_1942,2023-06-23
1943,Customer_1943,2023-02-20
1944,Customer_1944,2023-03-23
1945,Customer_1945,2024-09-21
1946,Customer_1946,2024-03-30
1947,Customer_1947,2023-06-25
1948,Customer_1948,2023-04-02
1949,Customer_1949,2024-01-05
1950,Customer_1950,2024-07-31
1951,Customer_1951,2023-10-17
1952,Customer_1952,2024-01-13
1953,Customer_1953,2024-01-29
1954,Customer_1954,2023-06-27
1955,Customer_1955,2024-03-17
1956,Customer_1956,2023-02-10
1957,Customer_1957,2024-04-16
1958,Customer_1958,2024-10-04
1959,Customer_1959,2024-09-18
1960,Customer_1960,2023-05-26
1961,Customer_1961,2023-07-13
1962,Customer_1962,2023-02-20
1963,Customer_1963,2024-01-17
1964,Customer_1964,2024-11-29
1965,Customer_1965,2024-04-24
1966,Customer_1966,2023-10-20
1967,Customer_1967,2024-05-12
1968,Customer_1968,2023-03-03
1969,Customer_1969,2023-02-01
1970,Customer_1970,2023-01-09
1971,Customer_1971,2023-11-13
1972,Customer_1972,2024-05-14
1973,Customer_1973,2024-09-02
1974,Customer_1974,2024-01-26
1975,Customer_1975,2024-06-05
1976,Customer_1976,2024-07-04
1977,Customer_1977,2023-06-26
1978,Customer_1978,2024-11-14
1979,Customer_1979,2024-01-23
1980,Customer_1980,2024-08-19
1981,Customer_1981,2024-03-24
1982,Customer_1982,2023-06-16
1983,Customer_1983,2023-03-22
1984,Customer_1984,2024-04-02
1985,Customer_1985,2023-11-22
1986,Customer_1986,2024-02-10
1987,Customer_1987,2023-02-07
1988,Customer_1988,2024-07-14
1989,Customer_1989,2023-09-19
1990,Customer_1990,2024-07-18
1991,Customer_1991,2023-02-13
1992,Customer_1992,2023-02-20
1993,Customer_1993,2023-08-03
1994,Customer_1994,2024-03-11
1995,Customer_1995,2023-06-21
1996,Customer_1996,2024-03-06
1997,Customer_1997,2023-10-28
1998,Customer_1998,2023-07-26
1999,Customer_1999,2023-11-13
2000,Customer_2000,2023-01-14
2001,Customer_2001,2024-03-08
2002,Customer_2002,2024-09-07
2003,Customer_2003,2023-10-08
2004,Customer_2004,2024-01-21
2005,Customer_2005,2024-06-29
2006,Customer_2006,2024-07-15
2007,Customer_2007,2024-05-05
2008,Customer_2008,2023-10-30
2009,Customer_2009,2024-05-02
2010,Customer_2010,2024-02-16
2011,Customer_2011,2023-08-28
2012,Customer_2012,2024-08-05
2013,Customer_2013,2024-04-19
2014,Customer_2014,2023-04-23
2015,Customer_2015,2023-01-01
2016,Customer_2016,2023-01-05
2017,Customer_2017,2024-10-19
2018,Customer_2018,2024-12-08
2019,Customer_2019,2023-12-20
2020,Customer_2020,2023-05-26
2021,Customer_2021,2024-01-12
2022,Customer_2022,2024-01-12
2023,Customer_2023,2023-11-29
2024,Customer_2024,2023-03-05
2025,Customer_2025,2023-12-06
2026,Customer_2026,2023-03-24
2027,Customer_2027,2023-07-24
2028,Customer_2028,2023-11-01
2029,Customer_2029,2023-05-06
2030,Customer_2030,2024-10-19
2031,Customer_2031,2024-01-17
2032,Customer_2032,2024-01-01
2033,Customer_2033,2024-09-04
2034,Customer_2034,2024-05-11
2035,Customer_2035,2023-11-12
2036,Customer_2036,2023-11-09
2037,Customer_2037,2023-05-21
2038,Customer_2038,2023-11-07
2039,Customer_2039,2023-12-04
2040,Customer_2040,2024-06-30
2041,Customer_2041,2024-08-17
2042,Customer_2042,2024-04-27
2043,Customer_2043,2023-07-01
2044,Customer_2044,2023-09-05
2045,Customer_2045,2023-10-06
2046,Customer_2046,2023-05-14
2047,Customer_2047,2023-01-02
2048,Customer_2048,2024-08-04
2049,Customer_2049,2024-09-25
2050,Customer_2050,2023-09-11
2051,Customer_2051,2024-11-28
2052,Customer_2052,2023-02-22
2053,Customer_2053,2023-10-02
2054,Customer_2054,2023-02-16
2055,Customer_2055,2023-01-22
2056,Customer_2056,2024-10-24
2057,Customer_2057,2024-02-21
2058,Customer_2058,2023-01-25
2059,Customer_2059,2024-12-31
2060,Customer_2060,2023-07-20
2061,Customer_2061,2023-01-12
2062,Customer_2062,2024-07-30
2063,Customer_2063,2024-01-24
2064,Customer_2064,2024-06-30
2065,Customer_2065,2023-02-27
2066,Customer_2066,2023-10-09
2067,Customer_2067,2024-07-20
2068,Customer_2068,2023-05-11
2069,Customer_2069,2024-01-27
2070,Customer_2070,2023-10-10
2071,Customer_2071,2023-09-10
2072,Customer_2072,2023-10-21
2073,Customer_2073,2024-04-03
2074,Customer_2074,2024-05-25
2075,Customer_2075,2023-11-09
2076,Customer_2076,2023-04-16
2077,Customer_2077,2024-11-25
2078,Customer_2078,2024-01-19
2079,Customer_2079,2024-01-03
2080,Customer_2080,2023-01-08
2081,Customer_2081,2024-02-19
2082,Customer_2082,2023-06-09
2083,Customer_2083,2024-12-23
2084,Customer_2084,2023-02-19
2085,Customer_2085,2023-12-11
2086,Customer_2086,2024-06-05
2087,Customer_2087,2023-05-12
2088,Customer_2088,2023-07-28
2089,Customer_2089,2023-07-14
2090,Customer_2090,2023-08-16
2091,Customer_2091,2023-07-10
2092,Customer_2092,2024-08-07
2093,Customer_2093,2024-11-17
2094,Customer_2094,2024-09-12
2095,Customer_2095,2024-06-03
2096,Customer_2096,2024-10-11
2097,Customer_2097,2023-01-17
2098,Customer_2098,2023-09-27
2099,Customer_2099,2023-06-12
2100,Customer_2100,2023-09-12
2101,Customer_2101,2023-06-21
2102,Customer_2102,2024-05-30
2103,Customer_2103,2023-06-04
2104,Customer_2104,2024-07-21
2105,Customer_2105,2024-11-25
2106,Customer_2106,2024-07-11
2107,Customer_2107,2023-10-26
2108,Customer_2108,2024-05-06
2109,Customer_2109,2023-06-04
2110,Customer_2110,2023-05-11
2111,Customer_2111,2024-05-10
2112,Customer_2112,2024-06-18
2113,Customer_2113,2024-08-10
2114,Customer_2114,2024-04-30
2115,Customer_2115,2023-08-26
2116,Customer_2116,2024-06-08
2117,Customer_2117,2023-03-02
2118,Customer_2118,2024-02-03
2119,Customer_2119,2023-12-29
2120,Customer_2120,2024-12-31
2121,Customer_2121,2023-05-05
2122,Customer_2122,2024-09-11
2123,Customer_2123,2024-03-16
2124,Customer_2124,2023-04-01
2125,Customer_2125,2024-06-10
2126,Customer_2126,2024-11-17
2127,Customer_2127,2023-11-09
2128,Customer_2128,2024-06-18
2129,Customer_2129,2024-04-11
2130,Customer_2130,2024-08-21
2131,Customer_2131,2024-03-14
2132,Customer_2132,2023-04-28
2133,Customer_2133,2024-01-09
2134,Customer_2134,2023-03-03
2135,Customer_2135,2023-06-28
2136,Customer_2136,2023-04-04
2137,Customer_2137,2024-03-19
2138,Customer_2138,2024-10-23
2139,Customer_2139,2023-09-29
2140,Customer_2140,2024-03-16
2141,Customer_2141,2023-01-09
2142,Customer_2142,2024-11-27
2143,Customer_2143,2024-08-12
2144,Customer_2144,2023-02-24
2145,Customer_2145,2023-01-30
2146,Customer_2146,2023-05-14
2147,Customer_2147,2023-09-23
2148,Customer_2148,2023-11-03
2149,Customer_2149,2023-09-03
2150,Customer_2150,2024-11-17
2151,Customer_2151,2023-01-15
2152,Customer_2152,2023-04-12
2153,Customer_2153,2024-05-17
2154,Customer_2154,2023-12-15
2155,Customer_2155,2023-05-19
2156,Customer_2156,2023-07-26
2157,Customer_2157,2023-12-05
2158,Customer_2158,2024-11-03
2159,Customer_2159,2023-05-10
2160,Customer_2160,2023-10-19
2161,Customer_2161,2023-02-17
2162,Customer_2162,2024-02-28
2163,Customer_2163,2023-01-20
2164,Customer_2164,2024-05-19
2165,Customer_2165,2023-12-22
2166,Customer_2166,2024-01-27
2167,Customer_2167,2024-07-23
2168,Customer_2168,2024-07-09
2169,Customer_2169,2024-03-17
2170,Customer_2170,2023-12-30
2171,Customer_2171,2024-12-31
2172,Customer_2172,2023-03-26
2173,Customer_2173,2023-08-03
2174,Customer_2174,2024-01-08
2175,Customer_2175,2023-05-28
2176,Customer_2176,2024-08-06
2177,Customer_2177,2023-07-01
2178,Customer_2178,2024-02-21
2179,Customer_2179,2024-07-23
2180,Customer_2180,2023-06-01
2181,Customer_2181,2023-09-22
2182,Customer_2182,2024-05-08
2183,Customer_2183,2024-05-13
2184,Customer_2184,2023-07-23
2185,Customer_2185,2023-10-12
2186,Customer_2186,2024-12-16
2187,Customer_2187,2023-03-27
2188,Customer_2188,2024-11-24
2189,Customer_2189,2024-09-30
2190,Customer_2190,2023-10-20
2191,Customer_2191,2023-01-24
2192,Customer_2192,2023-03-27
2193,Customer_2193,2023-11-05
2194,Customer_2194,2023-10-04
2195,Customer_2195,2023-01-26
2196,Customer_2196,2023-03-28
2197,Customer_2197,2024-04-04
2198,Customer_2198,2024-01-23
2199,Customer_2199,2024-04-18
2200,Customer_2200,2023-09-12
2201,Customer_2201,2023-10-09
2202,Customer_2202,2024-01-04
2203,Customer_2203,2024-06-09
2204,Customer_2204,2024-07-18
2205,Customer_2205,2023-05-04
2206,Customer_2206,2024-08-16
2207,Customer_2207,2024-03-16
2208,Customer_2208,2023-01-17
2209,Customer_2209,2023-03-17
2210,Customer_2210,2023-06-28
2211,Customer_2211,2023-02-15
2212,Customer_2212,2024-06-18
2213,Customer_2213,2024-07-21
2214,Customer_2214,2024-11-28
2215,Customer_2215,2023-11-01
2216,Customer_2216,2024-07-29
2217,Customer_2217,2024-06-06
2218,Customer_2218,2023-04-01
2219,Customer_2219,2024-09-25
2220,Customer_2220,2023-05-25
2221,Customer_2221,2023-10-30
2222,Customer_2222,2023-03-16
2223,Customer_2223,2024-05-17
2224,Customer_2224,2023-12-01
2225,Customer_2225,2023-02-05
2226,Customer_2226,2024-05-15
2227,Customer_2227,2024-04-04
2228,Customer_2228,2023-05-29
2229,Customer_2229,2024-10-15
2230,Customer_2230,2024-01-09
2231,Customer_2231,2023-03-30
2232,Customer_2232,2023-10-14
2233,Customer_2233,2023-06-24
2234,Customer_2234,2023-11-03
2235,Customer_2235,2024-03-16
2236,Customer_2236,2023-05-16
2237,Customer_2237,2024-06-29
2238,Customer_2238,2024-03-08
2239,Customer_2239,2023-02-01
2240,Customer_2240,2024-08-15
2241,Customer_2241,2023-04-14
2242,Customer_2242,2023-08-01
2243,Customer_2243,2024-01-01
2244,Customer_2244,2023-06-17
2245,Customer_2245,2024-12-24
2246,Customer_2246,2024-07-18
2247,Customer_2247,2023-01-07
2248,Customer_2248,2024-04-22
2249,Customer_2249,2023-11-27
2250,Customer_2250,2023-06-18
2251,Customer_2251,2024-11-05
2252,Customer_2252,2024-05-30
2253,Customer_2253,2024-04-24
2254,Customer_2254,2024-02-16
2255,Customer_2255,2024-02-06
2256,Customer_2256,2024-08-23
2257,Customer_2257,2023-05-29
2258,Customer_2258,2024-01-04
2259,Customer_2259,2023-12-30
2260,Customer_2260,2024-05-11
2261,Customer_2261,2023-04-24
2262,Customer_2262,2023-07-14
2263,Customer_2263,2023-05-06
2264,Customer_2264,2023-12-08
2265,Customer_2265,2023-09-03
2266,Customer_2266,2024-06-12
2267,Customer_2267,2024-06-28
2268,Customer_2268,2024-05-31
2269,Customer_2269,2024-06-12
2270,Customer_2270,2023-11-10
2271,Customer_2271,2024-11-19
2272,Customer_2272,2023-09-18
2273,Customer_2273,2024-10-04
2274,Customer_2274,2023-01-08
2275,Customer_2275,2023-01-19
2276,Customer_2276,2023-09-30
2277,Customer_2277,2024-11-14
2278,Customer_2278,2024-08-10
2279,Customer_2279,2023-01-20
2280,Customer_2280,2024-06-15
2281,Customer_2281,2023-05-04
2282,Customer_2282,2024-09-05
2283,Customer_2283,2023-03-28
2284,Customer_2284,2024-11-29
2285,Customer_2285,2023-10-14
2286,Customer_2286,2024-09-07
2287,Customer_2287,2023-02-12
2288,Customer_2288,2024-08-24
2289,Customer_2289,2024-01-22
2290,Customer_2290,2023-10-17
2291,Customer_2291,2023-01-17
2292,Customer_2292,2024-12-05
2293,Customer_2293,2024-01-07
2294,Customer_2294,2024-06-11
2295,Customer_2295,2024-09-14
2296,Customer_2296,2024-09-18
2297,Customer_2297,2023-06-24
2298,Customer_2298,2024-10-01
2299,Customer_2299,2024-08-05
2300,Customer_2300,2024-03-20
2301,Customer_2301,2023-11-13
2302,Customer_2302,2024-03-05
2303,Customer_2303,2023-02-12
2304,Customer_2304,2024-04-26
2305,Customer_2305,2023-05-31
2306,Customer_2306,2024-11-21
2307,Customer_2307,2024-12-06
2308,Customer_2308,2023-09-12
2309,Customer_2309,2024-04-26
2310,Customer_2310,2023-01-31
2311,Customer_2311,2024-03-15
2312,Customer_2312,2024-01-09
2313,Customer_2313,2024-08-17
2314,Customer_2314,2024-04-16
2315,Customer_2315,2024-11-07
2316,Customer_2316,2024-01-16
2317,Customer_2317,2023-04-01
2318,Customer_2318,2024-01-08
2319,Customer_2319,2023-03-26
2320,Customer_2320,2024-09-02
2321,Customer_2321,2024-07-27
2322,Customer_2322,2023-09-21
2323,Customer_2323,2024-11-16
2324,Customer_2324,2024-03-22
2325,Customer_2325,2023-03-30
2326,Customer_2326,2023-08-14
2327,Customer_2327,2024-08-30
2328,Customer_2328,2024-04-28
2329,Customer_2329,2024-09-21
2330,Customer_2330,2023-10-14
2331,Customer_2331,2024-03-01
2332,Customer_2332,2024-06-23
2333,Customer_2333,2023-08-16
2334,Customer_2334,2023-12-04
2335,Customer_2335,2024-01-23
2336,Customer_2336,2023-06-08
2337,Customer_2337,2023-02-18
2338,Customer_2338,2024-02-09
2339,Customer_2339,2024-11-26
2340,Customer_2340,2024-01-21
2341,Customer_2341,2024-03-09
2342,Customer_2342,2024-01-16
2343,Customer_2343,2023-06-23
2344,Customer_2344,2023-03-25
2345,Customer_2345,2024-10-28
2346,Customer_2346,2023-05-03
2347,Customer_2347,2023-08-25
2348,Customer_2348,2023-05-05
2349,Customer_2349,2023-03-08
2350,Customer_2350,2023-05-29
2351,Customer_2351,2023-08-09
2352,Customer_2352,2024-08-10
2353,Customer_2353,2024-03-03
2354,Customer_2354,2024-10-26
2355,Customer_2355,2023-12-18
2356,Customer_2356,2023-10-27
2357,Customer_2357,2023-08-30
2358,Customer_2358,2023-10-06
2359,Customer_2359,2024-10-31
2360,Customer_2360,2023-04-14
2361,Customer_2361,2023-04-10
2362,Customer_2362,2024-07-25
2363,Customer_2363,2024-02-03
2364,Customer_2364,2023-05-22
2365,Customer_2365,2023-06-12
2366,Customer_2366,2024-05-10
2367,Customer_2367,2024-03-18
2368,Customer_2368,2024-11-14
2369,Customer_2369,2024-12-19
2370,Customer_2370,2023-07-25
2371,Customer_2371,2024-07-12
2372,Customer_2372,2023-11-16
2373,Customer_2373,2024-06-17
2374,Customer_2374,2023-10-22
2375,Customer_2375,2024-03-09
2376,Customer_2376,2024-07-15
2377,Customer_2377,2023-05-17
2378,Customer_2378,2024-12-26
2379,Customer_2379,2024-04-10
2380,Customer_2380,2024-06-02
2381,Customer_2381,2024-06-08
2382,Customer_2382,2024-04-16
2383,Customer_2383,2024-12-24
2384,Customer_2384,2024-05-13
2385,Customer_2385,2024-11-19
2386,Customer_2386,2024-08-22
2387,Customer_2387,2023-12-03
2388,Customer_2388,2023-07-29
2389,Customer_2389,2023-11-27
2390,Customer_2390,2023-03-21
2391,Customer_2391,2024-05-01
2392,Customer_2392,2024-09-19
2393,Customer_2393,2024-11-18
2394,Customer_2394,2023-04-24
2395,Customer_2395,2023-12-04
2396,Customer_2396,2023-12-05
2397,Customer_2397,2024-01-04
2398,Customer_2398,2023-05-30
2399,Customer_2399,2024-12-18
2400,Customer_2400,2024-11-13
2401,Customer_2401,2023-01-26
2402,Customer_2402,2024-09-13
2403,Customer_2403,2023-05-24
2404,Customer_2404,2024-11-23
2405,Customer_2405,2023-02-28
2406,Customer_2406,2023-01-26
2407,Customer_2407,2024-05-20
2408,Customer_2408,2023-11-02
2409,Customer_2409,2023-12-21
2410,Customer_2410,2023-06-12
2411,Customer_2411,2024-10-25
2412,Customer_2412,2024-05-30
2413,Customer_2413,2023-09-24
2414,Customer_2414,2024-07-15
2415,Customer_2415,2023-03-20
2416,Customer_2416,2024-09-03
2417,Customer_2417,2024-09-26
2418,Customer_2418,2024-09-09
2419,Customer_2419,2024-03-04
2420,Customer_2420,2024-07-18
2421,Customer_2421,2024-04-25
2422,Customer_2422,2023-05-23
2423,Customer_2423,2024-07-27
2424,Customer_2424,2023-06-21
2425,Customer_2425,2024-03-14
2426,Customer_2426,2023-06-08
2427,Customer_2427,2024-08-04
2428,Customer_2428,2023-04-03
2429,Customer_2429,2023-10-13
2430,Customer_2430,2023-02-02
2431,Customer_2431,2023-11-06
2432,Customer_2432,2023-01-03
2433,Customer_2433,2023-02-22
2434,Customer_2434,2023-04-18
2435,Customer_2435,2024-04-03
2436,Customer_2436,2024-04-05
2437,Customer_2437,2024-03-17
2438,Customer_2438,2023-12-07
2439,Customer_2439,2023-10-13
2440,Customer_2440,2023-10-22
2441,Customer_2441,2024-12-21
2442,Customer_2442,2023-11-07
2443,Customer_2443,2024-07-03
2444,Customer_2444,2023-07-16
2445,Customer_2445,2023-12-22
2446,Customer_2446,2024-01-22
2447,Customer_2447,2023-09-25
2448,Customer_2448,2024-03-12
2449,Customer_2449,2024-08-12
2450,Customer_2450,2024-06-20
2451,Customer_2451,2024-12-03
2452,Customer_2452,2023-12-04
2453,Customer_2453,2023-05-20
2454,Customer_2454,2024-01-20
2455,Customer_2455,2023-02-20
2456,Customer_2456,2024-02-17
2457,Customer_2457,2023-09-12
2458,Customer_2458,2023-04-21
2459,Customer_2459,2024-07-14
2460,Customer_2460,2024-01-23
2461,Customer_2461,2023-10-01
2462,Customer_2462,2024-05-19
2463,Customer_2463,2024-12-31
2464,Customer_2464,2023-10-23
2465,Customer_2465,2023-02-28
2466,Customer_2466,2023-12-07
2467,Customer_2467,2023-01-22
2468,Customer_2468,2024-02-07
2469,Customer_2469,2023-09-14
2470,Customer_2470,2023-10-15
2471,Customer_2471,2023-05-28
2472,Customer_2472,2024-09-16
2473,Customer_2473,2023-03-30
2474,Customer_2474,2023-04-11
2475,Customer_2475,2024-09-28
2476,Customer_2476,2023-10-22
2477,Customer_2477,2024-06-22
2478,Customer_2478,2024-04-26
2479,Customer_2479,2024-06-22
2480,Customer_2480,2024-06-30
2481,Customer_2481,2024-11-10
2482,Customer_2482,2023-04-13
2483,Customer_2483,2024-09-01
2484,Customer_2484,2023-06-05
2485,Customer_2485,2023-11-24
2486,Customer_2486,2023-08-12
2487,Customer_2487,2023-10-14
2488,Customer_2488,2024-05-15
2489,Customer_2489,2024-03-09
2490,Customer_2490,2023-04-04
2491,Customer_2491,2024-06-01
2492,Customer_2492,2024-05-13
2493,Customer_2493,2023-09-09
2494,Customer_2494,2023-09-06
2495,Customer_2495,2024-07-07
2496,Customer_2496,2024-06-23
2497,Customer_2497,2024-06-01
2498,Customer_2498,2023-02-26
2499,Customer_2499,2024-05-20
2500,Customer_2500,2024-11-10
2501,Customer_2501,2023-10-21
2502,Customer_2502,2023-07-11
2503,Customer_2503,2023-04-19
2504,Customer_2504,2023-04-04
2505,Customer_2505,2024-12-09
2506,Customer_2506,2023-07-01
2507,Customer_2507,2023-04-30
2508,Customer_2508,2024-10-19
2509,Customer_2509,2023-11-17
2510,Customer_2510,2023-05-23
2511,Customer_2511,2023-08-24
2512,Customer_2512,2024-06-23
2513,Customer_2513,2023-05-29
2514,Customer_2514,2024-01-29
2515,Customer_2515,2024-09-21
2516,Customer_2516,2024-09-06
2517,Customer_2517,2024-07-21
2518,Customer_2518,2024-01-06
2519,Customer_2519,2024-11-05
2520,Customer_2520,2024-12-06
2521,Customer_2521,2024-03-20
2522,Customer_2522,2023-01-11
2523,Customer_2523,2023-06-10
2524,Customer_2524,2023-01-21
2525,Customer_2525,2023-01-06
2526,Customer_2526,2023-08-07
2527,Customer_2527,2023-03-11
2528,Customer_2528,2024-07-30
2529,Customer_2529,2023-12-21
2530,Customer_2530,2023-09-22
2531,Customer_2531,2024-07-03
2532,Customer_2532,2024-06-13
2533,Customer_2533,2024-04-03
